YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,ICB_NAME,ICB_CODE,PCO_NAME,PCO_CODE,PRACTICE_NAME,PRACTICE_CODE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,POSTCODE,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,BNF_PRESENTATION_CODE,BNF_PRESENTATION_NAME,BNF_CHAPTER_PLUS_CODE,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,UNIDENTIFIED,SNOMED_CODE
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700025,UrgoClean Pad dressing 6cm x 6cm square,20: Dressings,10,2,20,0,20.8,20.8,N,19790111000001104
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900292,UrgoStart Border dressing 10cm x 10cm,20: Dressings,20,1,20,0,132,119.00451,N,32432511000001108
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030600445,PolyMem dressing 7cm x 7cm tube,20: Dressings,30,1,30,0,56.7,51.12492,N,18739211000001104
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000434,Rocialle Universal Aseptic Pack with gloves,20: Dressings,10,1,10,0,4.5,4.5,N,42399011000001110
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700206,Aquacel Ag+ Extra dressing 20cm x 30cm rectangular,20: Dressings,15,5,75,0,1794.75,1724.02959,N,24526811000001104
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030800027,Aquacel Ribbon dressing 1cm x 45cm,20: Dressings,10,16,160,0,328,315.95341,N,18718411000001100
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100607,Cosmopor dressing 8cm x 10cm,20: Dressings,10,2,20,0,4.2,4.00546,N,21773011000001100
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700307,Zetuvit Plus Superabsorber dressing 10cm x 10cm,20: Dressings,10,17,170,0,156.4,143.88105,N,18088211000001100
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000446,RespoSorb Silicone Border dressing 20cm x 20cm square,20: Dressings,40,1,40,0,240,216.36168,N,42631111000001100
2025-05,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700280,UrgoStart plus Border dressing 15cm x 20cm rectangular,20: Dressings,20,6,120,0,1364.4,1342.00335,N,34984411000001104
