YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,ICB_NAME,ICB_CODE,PCO_NAME,PCO_CODE,PRACTICE_NAME,PRACTICE_CODE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,POSTCODE,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,BNF_PRESENTATION_CODE,BNF_PRESENTATION_NAME,BNF_CHAPTER_PLUS_CODE,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,UNIDENTIFIED,SNOMED_CODE
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ASR NUTRITION,Y08738,BCHC MEDICINES MANAGEMENT,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,B38 8HR,2003,Wound Management & Other Dressings,20033000098,kliniderm Foam dressing 10cm x 10cm square,20: Dressings,7,1,7,0,4.9,4.9,N,39426611000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2003,Wound Management & Other Dressings,20033000037,ConvaMax Superabsorber dressing (non-adhesive) 10cm x 20cm rectangular,20: Dressings,30,1,30,0,49.8,49.8,N,38351411000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,WEST MIDLANDS REHABILITATION CENTRE,Y04249,91 OAK TREE LANE,SELLY OAK,BIRMINGHAM,,B29 6JA,0902011U0,Potassium chloride,0902011U0BIAAAF,Sando-K effervescent tablets,09: Nutrition and Blood,20,2,40,0,6.04,5.96317,N,3402911000001104
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0102000N0,Hyoscine butylbromide,0102000N0AAAAAA,Hyoscine butylbromide 20mg/1ml inj ampoules,01: Gastro-Intestinal System,10,2,20,5,8.16,7.7773,N,36044111000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0407020Q0,Morphine sulfate,0407020Q0AAABAB,Morphine sulfate 10mg/1ml solution for injection ampoules,04: Central Nervous System,10,6,60,20,26.34,26.4144,N,36128211000001110
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0407020Q0,Morphine sulfate,0407020Q0AACNCN,Morphine sulfate 10mg/5ml oral solution,04: Central Nervous System,100,1,100,2,2.76,2.32,N,36128311000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0211000P0,Tranexamic acid,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules,02: Cardiovascular System,10,1,10,0,15.47,14.70985,N,38750611000001110
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2003,Wound Management & Other Dressings,20030100068,Atrauman dressing 10cm x 20cm,20: Dressings,20,1,20,0,19.8,19.8,N,713311000001105
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0407020Q0,Morphine sulfate,0407020Q0AAADAD,Morphine sulfate 30mg/1ml solution for injection ampoules,04: Central Nervous System,10,2,20,20,96.88,96.9048,N,36128711000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0402010J0,Haloperidol,0402010J0AAACAC,Haloperidol 5mg/1ml solution for injection ampoules,04: Central Nervous System,10,1,10,0,67.39,53.91475,N,36053511000001110
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0502030B0,Nystatin,0502030B0AAABAB,"Nystatin 100,000units/ml oral suspension",05: Infections,30,1,30,7.5,9.81,9.8224,N,41792811000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2003,Wound Management & Other Dressings,20030900017,Mepitel dressing 20cm x 32cm,20: Dressings,30,1,30,0,500.7,500.7,N,12683511000001106
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,WEST MIDLANDS REHABILITATION CENTRE,Y04249,91 OAK TREE LANE,SELLY OAK,BIRMINGHAM,,B29 6JA,0501130R0,Nitrofurantoin,0501130R0AAAGAG,Nitrofurantoin 100mg modified-release capsules,05: Infections,6,1,6,3,4.07,3.97915,N,39108511000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0402010L0,Levomepromazine hydrochloride,0402010L0AAAAAA,Levomepromazine 25mg/1ml solution for injection ampoules,04: Central Nervous System,10,2,20,0,40.26,38.27428,N,38895311000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0407010H0,Paracetamol,0407010H0AABGBG,Paracetamol 250mg/5ml oral suspension sugar free,04: Central Nervous System,100,1,100,1.66667,4.65,3.83173,N,39024611000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0407020AD,Oxycodone hydrochloride,0407020ADAAALAL,Oxycodone 10mg/1ml solution for injection ampoules,04: Central Nervous System,10,1,10,0,18.7,18.7124,N,36129811000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0407020AD,Oxycodone hydrochloride,0407020ADAAAAAA,Oxycodone 5mg/5ml oral solution sugar free,04: Central Nervous System,250,1,250,4.16667,8.7,8.7124,N,36131211000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,WEST MIDLANDS REHABILITATION CENTRE,Y04249,91 OAK TREE LANE,SELLY OAK,BIRMINGHAM,,B29 6JA,0106040M0,Macrogol 3350,0106040M0AAAAAA,Macrogol compound oral powder sachets NPF sugar free,01: Gastro-Intestinal System,20,1,20,0,4.18,3.98366,N,3591211000001105
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2003,Wound Management & Other Dressings,20033000040,ConvaMax Superabsorber dressing (non-adhesive) 20cm x 40cm rectangular,20: Dressings,20,1,20,0,79.6,79.6,N,38353511000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0106020I0,Docusate sodium,0106020I0AAAMAM,Docusate 100mg/5ml oral solution sugar free,01: Gastro-Intestinal System,300,1,300,30,35.01,33.27406,N,40608811000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0401020P0,Lorazepam,0401020P0AAADAD,Lorazepam 500microgram tablets,04: Central Nervous System,28,1,28,5.6,13.96,11.1784,N,42131711000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,0106020I0,Docusate sodium,0106020I0AAAMAM,Docusate 100mg/5ml oral solution sugar free,01: Gastro-Intestinal System,150,1,150,15,29.4,27.94421,N,40608811000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,WEST MIDLANDS REHABILITATION CENTRE,Y04249,91 OAK TREE LANE,SELLY OAK,BIRMINGHAM,,B29 6JA,0501080W0,Trimethoprim,0501080W0AAAEAE,Trimethoprim 200mg tablets,05: Infections,6,2,12,6,3,3.0248,N,41956211000001110
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2101,Other Appliances,21011300130,LimbO limb protector adult half leg normal build standard,21: Appliances,2,1,2,0,21.82,19.68187,N,9853211000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,WEST MIDLANDS REHABILITATION CENTRE,Y04249,91 OAK TREE LANE,SELLY OAK,BIRMINGHAM,,B29 6JA,0207020Y0,Midodrine hydrochloride,0207020Y0AAAEAE,Midodrine 2.5mg tablets,02: Cardiovascular System,100,1,100,0,11.13,8.91481,N,42213811000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,WEST MIDLANDS REHABILITATION CENTRE,Y04249,91 OAK TREE LANE,SELLY OAK,BIRMINGHAM,,B29 6JA,0407020C0,Codeine phosphate,0407020C0AAAEAE,Codeine 30mg tablets,04: Central Nervous System,28,1,28,9.33333,1.04,0.84425,N,42010411000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,ACS SPECIALIST,Y08846,MEDICINES OPTIMISATION,WEST HEATH HOSPITAL,BIRMINGHAM,,B38 8HR,1501041T0,Midazolam hydrochloride,1501041T0AAAAAA,Midazolam 10mg/2ml solution for injection ampoules,15: Anaesthesia,10,3,30,0,16.56,16.5972,N,36124911000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2003,Wound Management & Other Dressings,20033000432,EmDress sterile dressing pack with gloves,20: Dressings,20,1,20,0,13.2,13.2,N,42397011000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2002,Arm Sling/Bandages,20020200914,K-Soft Long bandage 10cm x 4.5m,20: Dressings,20,1,20,0,12.4,12.4,N,10998411000001104
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,TISSUE VIABILITY WOUND CLINIC,Y08643,ST STEPHEN'S CENTRE,171 NINEVEH ROAD,BIRMINGHAM,WEST MIDLANDS,B21 0SY,2010,Surgical Adhesive Tape,20100000538,Clinipore tape 5cm,20: Dressings,30,1,30,0,6.24,6.24,N,4796711000001106
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2002,Arm Sling/Bandages,20020200824,K-Lite Long bandage 10cm x 5.25m,20: Dressings,30,1,30,0,37.5,37.5,N,10997011000001102
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600100,Aquacel Foam dressing (non-adhesive) 5cm x 5cm,20: Dressings,30,1,30,0,44.1,44.1,N,21351311000001104
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2120,Venous Ulcer Compression System,21200000167,Jobst FarrowHybrid AD1 (20-30mmHg) compression liner pack,21: Appliances,4,3,12,0,154.14,154.14,N,36987111000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2101,Other Appliances,21012200132,Cath-It Catheter Insertion/Removal Pack small/medium,21: Appliances,5,1,5,0,10.6,9.56769,N,20079111000001104
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2260,Night Drainage Bags,22602086001,Libra GB4 drainable night drainage bag,22: Incontinence Appliances,10,1,10,0,15.08,15.08,N,12518311000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002736,Sigvaris CompreFLEX Complete (20-50mmHg) calf,21: Appliances,2,2,4,0,474.76,474.76,N,37679011000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600044,Urgotul dressing 20cm x 30cm,20: Dressings,30,2,60,0,867,781.57514,N,17155111000001108
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700075,Aquacel Extra dressing 5cm x 5cm square,20: Dressings,40,4,160,0,174.4,157.26111,N,20485411000001104
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030300021,Medihoney Antibacterial Wound Gel dressing,20: Dressings,20,2,40,0,9.86,8.91302,N,9424311000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030200030,Kaltostat dressing 5cm x 5cm,20: Dressings,20,6,120,0,126,117.77074,N,921211000001104
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900073,Allevyn Gentle Border dressing 17.5cm x 17.5cm,20: Dressings,40,2,80,0,464.8,441.90755,N,13089211000001106
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2012,Swabs,20120000100,Gauze swab type 13 light BP 1988 8ply non-sterile 10cm x 10cm,20: Dressings,100,1,100,0,1.63,1.48175,N,10253011000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002877,ReadyWrap liner below knee/calf,21: Appliances,2,1,2,0,16.16,16.16,N,39974411000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100368,Zetuvit sterile dressing 20cm x 40cm,20: Dressings,20,7,140,0,173.6,163.87266,N,10332811000001108
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001400,Juzo Expert custom fit class 2 (23-32mmHg) tights open toe,21: Appliances,2,1,2,0,307.64,307.64,N,23816011000001108
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002900,Haddenham Comfiwave (15-21mmHg) armsleeve with mitten,21: Appliances,1,2,2,0,305.7,305.7,N,40802011000001110
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900291,UrgoStart Border dressing 8cm x 8cm,20: Dressings,10,2,20,0,111.4,111.4,N,32431211000001104
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700278,UrgoStart plus Border dressing 10cm x 10cm square,20: Dressings,30,1,30,0,189.6,189.6,N,34983411000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100262,Cosmopor E dressing 8cm x 10cm,20: Dressings,10,1,10,0,2,1.81528,N,399911000001106
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2120,Venous Ulcer Compression System,21200000167,Jobst FarrowHybrid AD1 (20-30mmHg) compression liner pack,21: Appliances,8,1,8,0,102.76,102.76,N,35664511000001108
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100365,Zetuvit sterile dressing 10cm x 10cm,20: Dressings,50,3,150,0,36,36,N,10330111000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600051,Urgotul Silver dressing 15cm x 20cm,20: Dressings,30,1,30,0,287.7,287.7,N,12116411000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000447,RespoSorb Silicone Border dressing 16cm x 26cm rectangular,20: Dressings,20,9,180,0,1080,1032.74183,N,42631711000001100
2025-09,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,0603020T0,Prednisolone,0603020T0AAACAC,Prednisolone 5mg tablets,06: Endocrine System,42,2,84,0,2.08,1.8885,N,42087311000001100
